        R                 Z              n_n_slow        n_n_thermal        n_n_total       izn_rate_slow    izn_rate_thermal   izn_rate_total  
           1.50553           0.22163       2.03701E-09       1.27611E+12       1.27611E+12       8.18673E-07       5.12865E+14       5.12865E+14
           1.56418           0.25430       1.78323E-11       8.64178E+11       8.64178E+11       7.43049E-09       3.60092E+14       3.60092E+14
           1.52633           0.22160       1.84054E-10       1.05532E+12       1.05532E+12       7.50977E-08       4.30590E+14       4.30590E+14
           1.55486           0.23701       8.53120E-12       8.37706E+11       8.37706E+11       3.26106E-09       3.20214E+14       3.20214E+14
           1.55315           0.18063       2.05021E-13       6.90987E+11       6.90987E+11       7.17230E-11       2.41730E+14       2.41730E+14
           1.53982           0.20097       6.36056E-12       8.55431E+11       8.55431E+11       2.40368E-09       3.23271E+14       3.23271E+14
           1.56674           0.21459       2.95475E-13       6.80110E+11       6.80110E+11       1.04327E-10       2.40134E+14       2.40134E+14
           1.55663           0.36291       3.80795E-07       1.80743E+12       1.80743E+12       2.05393E-04       9.74890E+14       9.74890E+14
           1.52967           0.32592       4.09077E-07       1.67526E+12       1.67526E+12       2.15333E-04       8.81838E+14       8.81838E+14
           1.57659           0.31183       5.29472E-10       1.11773E+12       1.11773E+12       2.43638E-07       5.14324E+14       5.14324E+14
           1.54139           0.30177       1.44229E-08       1.33317E+12       1.33317E+12       7.02067E-06       6.48948E+14       6.48948E+14
           1.55288           0.27788       5.06791E-10       1.07059E+12       1.07059E+12       2.27671E-07       4.80950E+14       4.80950E+14
           1.56674           0.33724       1.45194E-08       1.41192E+12       1.41192E+12       7.25145E-06       7.05155E+14       7.05155E+14
           1.57842           0.19250       9.72142E-15       5.52652E+11       5.52652E+11       3.16359E-12       1.79846E+14       1.79846E+14
           1.54279           0.25971       2.52194E-10       1.03221E+12       1.03221E+12       1.04314E-07       4.26950E+14       4.26950E+14
           1.54795           0.16330       8.37568E-14       6.76790E+11       6.76790E+11       2.65026E-11       2.14152E+14       2.14152E+14
           1.54630           0.38884       9.93870E-06       2.34536E+12       2.34536E+12       5.76432E-03       1.36028E+15       1.36028E+15
           1.46351           0.55297       7.02545E+04       1.79455E+13       1.79455E+13       2.74861E+07       7.02092E+15       7.02092E+15
           1.48079           0.42495       1.82885E-01       4.77536E+12       4.77536E+12       1.25103E+02       3.26659E+15       3.26659E+15
           1.52496           0.44146       8.65913E-03       4.14017E+12       4.14017E+12       5.70153E+00       2.72606E+15       2.72606E+15
           1.55299           0.43291       7.99625E-04       3.46514E+12       3.46514E+12       5.27052E-01       2.28396E+15       2.28396E+15
           1.49331           0.39985       7.52450E-03       3.59381E+12       3.59381E+12       4.86951E+00       2.32575E+15       2.32575E+15
           1.50201           0.60483       2.20924E+06       2.67047E+13       2.67047E+13       9.06160E+08       1.09534E+16       1.09534E+16
           1.50162           0.69097       2.21689E+10       7.67281E+13       7.67503E+13       8.46942E+12       2.93132E+16       2.93217E+16
           1.51775           0.84218       1.05982E+15       3.04387E+15       4.10369E+15       5.72365E+17       1.64387E+18       2.21624E+18
           1.55411           0.74027       1.99017E+12       1.28851E+14       1.30841E+14       7.27820E+14       4.71218E+16       4.78496E+16
           1.45151           0.64891       2.12937E+09       6.20705E+13       6.20726E+13       1.66334E+12       4.84858E+16       4.84875E+16
           1.44084           0.59843       2.46906E+07       3.58654E+13       3.58654E+13       9.58401E+09       1.39217E+16       1.39217E+16
           1.50904           0.67144       3.74658E+09       6.08650E+13       6.08687E+13       1.49058E+12       2.42151E+16       2.42166E+16
           1.51944           0.64223       1.19712E+08       3.89889E+13       3.89890E+13       4.84402E+10       1.57765E+16       1.57765E+16
           1.51394           0.46812       3.13885E-01       5.62029E+12       5.62029E+12       2.17475E+02       3.89401E+15       3.89401E+15
           1.56412           0.55776       3.86494E+03       1.30567E+13       1.30567E+13       3.04471E+06       1.02858E+16       1.02858E+16
           1.52243           0.51473       3.82337E+01       8.94734E+12       8.94734E+12       2.89664E+04       6.77863E+15       6.77863E+15
           1.58132           0.50106       2.64973E+00       6.53622E+12       6.53622E+12       1.95241E+03       4.81611E+15       4.81611E+15
           1.53285           0.48722       1.06784E+00       6.42334E+12       6.42334E+12       7.79006E+02       4.68595E+15       4.68595E+15
           1.51177           0.54246       1.50183E+03       1.25217E+13       1.25217E+13       1.17119E+06       9.76497E+15       9.76497E+15
           1.57285           0.52929       1.06018E+02       9.18043E+12       9.18043E+12       8.10573E+04       7.01898E+15       7.01898E+15
           1.54496           0.61534       4.52090E+06       2.68000E+13       2.68000E+13       3.69433E+09       2.19000E+16       2.19000E+16
           1.53491           0.80081       2.45094E+14       8.20881E+14       1.06598E+15       6.63492E+16       2.22220E+17       2.88569E+17
           1.66686           0.90153       2.51643E+15       2.63276E+15       5.14919E+15       3.18210E+18       3.32920E+18       6.51130E+18
           1.51061           0.76535       2.88498E+13       2.20894E+14       2.49744E+14       1.85892E+16       1.42332E+17       1.60921E+17
           1.55522           0.58644       1.24972E+05       1.86097E+13       1.86097E+13       1.00311E+08       1.49374E+16       1.49374E+16
           1.45406           0.98951       3.83048E+13       2.82608E+13       6.65656E+13       1.39915E+16       1.03227E+16       2.43142E+16
           1.58953           0.47307       6.40544E-02       4.74688E+12       4.74688E+12       4.49845E+01       3.33367E+15       3.33367E+15
           1.54304           0.45995       2.96110E-02       4.68081E+12       4.68081E+12       2.06331E+01       3.26161E+15       3.26161E+15
           1.53575           0.41503       2.97897E-04       3.08780E+12       3.08780E+12       1.84907E-01       1.91662E+15       1.91662E+15
           1.57531           0.79074       2.23324E+14       3.11822E+14       5.35146E+14       6.66974E+16       9.31277E+16       1.59825E+17
           1.58621           0.28672       1.90787E-11       8.92320E+11       8.92320E+11       8.09642E-09       3.78674E+14       3.78674E+14
           1.50543           0.32938       5.32827E-06       2.00567E+12       2.00567E+12       2.79763E-03       1.05309E+15       1.05309E+15
           1.58614           0.20798       1.91269E-14       5.68148E+11       5.68148E+11       6.83047E-12       2.02893E+14       2.02893E+14
           1.57527           0.23098       5.87153E-13       7.00432E+11       7.00432E+11       2.26578E-10       2.70291E+14       2.70291E+14
           1.61365           0.21323       7.80903E-16       4.74003E+11       4.74003E+11       2.60375E-13       1.58046E+14       1.58046E+14
           1.60475           0.23739       2.33449E-14       5.82257E+11       5.82257E+11       8.45096E-12       2.10780E+14       2.10780E+14
           1.57216           0.37956       7.43167E-07       1.98633E+12       1.98633E+12       4.28653E-04       1.14570E+15       1.14570E+15
           1.58139           0.35329       2.56895E-08       1.53665E+12       1.53665E+12       1.37662E-05       8.23445E+14       8.23445E+14
           1.62665           0.33689       5.74582E-10       1.18457E+12       1.18457E+12       2.87495E-07       5.92708E+14       5.92708E+14
           1.59036           0.32728       9.25001E-10       1.20568E+12       1.20568E+12       4.58515E-07       5.97645E+14       5.97645E+14
           1.59907           0.30155       3.29099E-11       9.56171E+11       9.56171E+11       1.50474E-08       4.37190E+14       4.37190E+14
           1.61976           0.36358       2.26694E-08       1.52028E+12       1.52028E+12       1.22593E-05       8.22150E+14       8.22150E+14
           1.62232           0.18942       2.50925E-17       3.87622E+11       3.87622E+11       7.70133E-15       1.18968E+14       1.18968E+14
           1.59681           0.18532       5.95727E-16       4.62027E+11       4.62027E+11       1.96993E-13       1.52782E+14       1.52782E+14
           1.64569           0.25862       1.17621E-14       5.99139E+11       5.99139E+11       4.65856E-12       2.37298E+14       2.37298E+14
           1.62372           0.22626       1.29291E-15       5.00164E+11       5.00164E+11       4.69593E-13       1.81663E+14       1.81663E+14
           1.65703           0.20814       9.61053E-18       3.97277E+11       3.97277E+11       3.25758E-15       1.34661E+14       1.34661E+14
           1.63144           0.20186       4.11773E-17       4.08363E+11       4.08363E+11       1.38456E-14       1.37309E+14       1.37309E+14
           1.61576           0.25104       3.93810E-14       6.16958E+11       6.16958E+11       1.54619E-11       2.42231E+14       2.42231E+14
           1.65150           0.23319       3.38959E-16       4.85610E+11       4.85610E+11       1.24152E-13       1.77867E+14       1.77867E+14
           1.63326           0.31048       1.50551E-11       9.32888E+11       9.32888E+11       6.96868E-09       4.31813E+14       4.31813E+14
           1.60754           0.27615       1.14585E-12       7.64873E+11       7.64873E+11       4.85930E-10       3.24367E+14       3.24367E+14
           1.67621           0.39315       4.93470E-06       2.04492E+12       2.04492E+12       2.90961E-03       1.20573E+15       1.20573E+15
           1.64141           0.35714       6.72178E-09       1.37672E+12       1.37672E+12       3.43239E-06       7.03004E+14       7.03004E+14
           1.63962           0.28440       4.13322E-13       7.44251E+11       7.44251E+11       1.77030E-10       3.18770E+14       3.18770E+14
           1.64708           0.33035       1.85566E-10       1.07632E+12       1.07632E+12       8.76497E-08       5.08387E+14       5.08387E+14
           1.66230           0.18345       2.65463E-19       3.27421E+11       3.27421E+11       8.28001E-17       1.02125E+14       1.02125E+14
           1.63890           0.17781       1.25994E-18       3.35151E+11       3.35151E+11       3.89905E-16       1.03717E+14       1.03717E+14
           1.58991           0.17073       3.00499E-16       4.49071E+11       4.49071E+11       9.00568E-14       1.34582E+14       1.34582E+14
