        R                 Z              n_n_slow        n_n_thermal        n_n_total       izn_rate_slow    izn_rate_thermal   izn_rate_total  
           1.18739           0.59203       2.90731E+13       9.69569E+13       1.26030E+14       4.22693E+16       1.40965E+17       1.83234E+17
           1.20666           0.93265       1.68587E+14       1.33858E+14       3.02445E+14       6.30300E+17       5.00457E+17       1.13076E+18
           1.29344           0.64285       2.06177E+07       1.03128E+13       1.03128E+13       3.40399E+10       1.70264E+16       1.70265E+16
           1.09357           0.66429       2.08976E+14       2.15820E+14       4.24795E+14       5.41392E+17       5.59123E+17       1.10052E+18
           1.30868           0.61661       1.71017E+05       7.00460E+12       7.00460E+12       2.53520E+08       1.03838E+16       1.03838E+16
           1.21183           0.49549       7.19278E+08       1.16133E+13       1.16140E+13       1.21337E+12       1.95907E+16       1.95920E+16
           1.33881           0.56443       1.56707E+01       3.42377E+12       3.42377E+12       1.93868E+04       4.23568E+15       4.23568E+15
           1.23840           0.52617       7.08599E+07       9.66477E+12       9.66484E+12       1.15976E+11       1.58183E+16       1.58184E+16
           1.25489           0.50436       7.80747E+05       6.98718E+12       6.98718E+12       1.14682E+09       1.02633E+16       1.02633E+16
           1.32381           0.59047       1.55844E+03       4.86000E+12       4.86000E+12       2.09882E+06       6.54518E+15       6.54518E+15
           1.34834           0.76278       3.00279E+09       2.18732E+13       2.18762E+13       5.70983E+12       4.15920E+16       4.15977E+16
           1.23080           0.67333       3.08949E+12       3.23985E+13       3.54880E+13       4.43615E+15       4.65205E+16       5.09566E+16
           1.36201           0.73302       1.57116E+07       1.38681E+13       1.38681E+13       2.61864E+10       2.31138E+16       2.31139E+16
           1.26283           0.69559       2.99805E+11       2.40743E+13       2.43741E+13       5.44716E+14       4.37405E+16       4.42852E+16
           1.27810           0.66918       2.63810E+09       1.52103E+13       1.52129E+13       4.96903E+12       2.86496E+16       2.86546E+16
           1.37552           0.70336       8.60588E+04       8.83277E+12       8.83277E+12       1.28814E+08       1.32210E+16       1.32210E+16
           1.35368           0.53848       1.74713E-01       2.45214E+12       2.45214E+12       1.99897E+02       2.80559E+15       2.80559E+15
           1.27881           0.59833       2.13243E+06       8.54700E+12       8.54700E+12       3.22841E+09       1.29398E+16       1.29398E+16
           1.27131           0.48264       9.15904E+03       5.12700E+12       5.12700E+12       1.22163E+07       6.83837E+15       6.83837E+15
           1.33470           0.79265       5.04767E+11       3.75482E+13       3.80530E+13       9.26983E+14       6.89558E+16       6.98828E+16
           1.36808           0.35408       7.84259E-08       9.90306E+11       9.90306E+11       6.67324E-05       8.42649E+14       8.42649E+14
           1.07530           0.54589       3.57597E+14       1.88163E+14       5.45760E+14       6.74770E+17       3.55055E+17       1.02983E+18
           1.33617           0.39656       3.12960E-04       1.63994E+12       1.63994E+12       3.06253E-01       1.60479E+15       1.60479E+15
           1.32009           0.41795       2.11481E-02       2.14554E+12       2.14554E+12       2.22213E+01       2.25442E+15       2.25442E+15
           1.41183           0.43578       6.61027E-09       7.66495E+11       7.66495E+11       5.69247E-06       6.60071E+14       6.60071E+14
           1.39750           0.46129       4.24188E-07       9.98495E+11       9.98495E+11       3.92205E-04       9.23210E+14       9.23210E+14
           1.31005           0.54876       2.07298E+02       4.21216E+12       4.21216E+12       2.58047E+05       5.24336E+15       5.24336E+15
           1.32551           0.52411       2.38747E+00       3.02648E+12       3.02648E+12       2.73640E+03       3.46880E+15       3.46880E+15
           1.41129           0.55460       4.22817E-05       1.54856E+12       1.54856E+12       4.24907E-02       1.55621E+15       1.55621E+15
           1.34085           0.49956       3.03378E-02       2.21012E+12       2.21012E+12       3.21987E+01       2.34568E+15       2.34568E+15
           1.35608           0.47511       4.20978E-04       1.64134E+12       1.64134E+12       4.15207E-01       1.61884E+15       1.61884E+15
           1.42787           0.58582       2.17829E-04       1.80063E+12       1.80063E+12       2.33923E-01       1.93366E+15       1.93366E+15
           1.42604           0.41040       1.09841E-10       6.01065E+11       6.01065E+11       8.76070E-08       4.79398E+14       4.79398E+14
           1.34485           0.33621       9.22116E-07       1.21200E+12       1.21200E+12       7.78564E-04       1.02332E+15       1.02332E+15
           1.43044           0.35450       5.47479E-13       4.70075E+11       4.70075E+11       3.73763E-10       3.20919E+14       3.20919E+14
           1.36116           0.31668       1.59022E-08       9.59096E+11       9.59096E+11       1.24581E-05       7.51371E+14       7.51371E+14
           1.45403           0.36003       3.45060E-14       3.83502E+11       3.83502E+11       2.36968E-11       2.63368E+14       2.63368E+14
           1.46782           0.33505       6.29397E-16       3.09766E+11       3.09766E+11       4.03157E-13       1.98419E+14       1.98419E+14
           1.38390           0.33298       1.33227E-09       7.87728E+11       7.87728E+11       1.04958E-06       6.20581E+14       6.20581E+14
           1.41581           0.37839       2.97388E-11       5.85499E+11       5.85499E+11       2.19151E-08       4.31465E+14       4.31465E+14
           1.42459           0.52656       5.49800E-07       1.11655E+12       1.11655E+12       5.15047E-04       1.04597E+15       1.04597E+15
           1.37119           0.45076       6.28379E-06       1.23585E+12       1.23585E+12       5.77714E-03       1.13620E+15       1.13620E+15
           1.45068           0.47085       1.29398E-10       6.20820E+11       6.20820E+11       1.05045E-07       5.03979E+14       5.03979E+14
           1.38618           0.42652       9.95758E-08       9.44656E+11       9.44656E+11       8.54728E-05       8.10864E+14       8.10864E+14
           1.40106           0.40240       1.67512E-09       7.37348E+11       7.37348E+11       1.33442E-06       5.87379E+14       5.87379E+14
           1.43772           0.49864       8.03646E-09       8.21637E+11       8.21637E+11       7.02953E-06       7.18690E+14       7.18690E+14
           1.46348           0.44319       2.25105E-12       4.79777E+11       4.79777E+11       1.69069E-09       3.60344E+14       3.60344E+14
           1.44010           0.38515       1.91735E-12       4.77857E+11       4.77857E+11       1.41675E-09       3.53092E+14       3.53092E+14
           1.37739           0.29724       2.86776E-10       7.68866E+11       7.68866E+11       2.07778E-07       5.57067E+14       5.57067E+14
           1.44051           0.55673       2.28374E-06       1.27368E+12       1.27368E+12       2.28510E-03       1.27444E+15       1.27444E+15
           1.35646           0.66795       7.46159E+03       6.99667E+12       6.99667E+12       1.03699E+07       9.72380E+15       9.72380E+15
           1.29448           0.57350       1.99438E+04       5.94804E+12       5.94804E+12       2.72121E+07       8.11573E+15       8.11573E+15
           1.41896           0.76619       1.99349E+06       1.57826E+13       1.57826E+13       3.13410E+09       2.48130E+16       2.48130E+16
           1.34237           0.69655       1.22810E+06       1.07329E+13       1.07329E+13       1.89373E+09       1.65501E+16       1.65501E+16
           1.40204           0.64436       3.34288E+00       3.83165E+12       3.83165E+12       4.17747E+03       4.78827E+15       4.78827E+15
           1.32813           0.72525       2.19988E+08       1.67251E+13       1.67254E+13       3.83118E+11       2.91274E+16       2.91278E+16
           1.38143           0.86067       1.11050E+13       8.16122E+13       9.27171E+13       1.57594E+16       1.15818E+17       1.31578E+17
           1.31938           0.82261       4.68065E+13       1.74449E+14       2.21256E+14       6.21578E+16       2.31664E+17       2.93822E+17
           1.39452           0.82907       1.07406E+11       4.82260E+13       4.83334E+13       1.47573E+14       6.62610E+16       6.64086E+16
           1.29880           0.78295       5.93330E+12       5.07940E+13       5.67273E+13       8.44114E+15       7.22631E+16       8.07042E+16
           1.31385           0.75405       4.06276E+10       2.63020E+13       2.63426E+13       7.46480E+13       4.83265E+16       4.84012E+16
           1.40678           0.79758       4.61108E+08       2.56521E+13       2.56526E+13       8.17784E+11       4.54946E+16       4.54954E+16
           1.44353           0.79322       2.93547E+07       2.11976E+13       2.11977E+13       4.93912E+10       3.56664E+16       3.56665E+16
           1.38887           0.67381       5.11017E+02       5.76352E+12       5.76352E+12       6.95032E+05       7.83894E+15       7.83894E+15
           1.44275           0.70375       4.31911E+01       6.28196E+12       6.28196E+12       5.58070E+04       8.11688E+15       8.11688E+15
           1.37041           0.63945       5.09582E+01       4.65861E+12       4.65861E+12       6.46148E+04       5.90709E+15       5.90709E+15
           1.46574           0.64178       1.21028E-03       2.69469E+12       2.69469E+12       1.33301E+00       2.96795E+15       2.96795E+15
           1.38420           0.61105       4.02331E-01       3.15992E+12       3.15992E+12       4.69731E+02       3.68927E+15       3.68927E+15
           1.41504           0.61503       2.48659E-02       2.59830E+12       2.59830E+12       2.87466E+01       3.00380E+15       3.00380E+15
           1.45435           0.67271       2.19478E-01       4.07434E+12       4.07434E+12       2.61059E+02       4.84624E+15       4.84624E+15
           1.47441           0.91470       9.46810E+13       2.78082E+14       3.72763E+14       1.19162E+17       3.49984E+17       4.69146E+17
           1.40749           0.88970       9.02719E+13       2.00699E+14       2.90971E+14       9.17249E+16       2.03930E+17       2.95654E+17
           1.48580           0.88158       1.48314E+12       8.83395E+13       8.98227E+13       2.10285E+15       1.25251E+17       1.27354E+17
           1.42066           0.85743       1.02303E+12       6.30759E+13       6.40989E+13       1.62150E+15       9.99746E+16       1.01596E+17
           1.43210           0.82527       6.98696E+09       3.63173E+13       3.63243E+13       1.33936E+13       6.96180E+16       6.96314E+16
           1.49545           0.84857       8.89656E+09       4.57573E+13       4.57662E+13       1.56512E+13       8.04981E+16       8.05138E+16
           1.47693           0.61098       7.57220E-06       1.82021E+12       1.82021E+12       7.75051E-03       1.86307E+15       1.86307E+15
