 from   to   via     T_slow    T_thermal     mfp_s       mfp_t    
   148   148    42   0.000E+00   0.000E+00   1.413E-01   1.413E-01
    50    50    43   0.000E+00   0.000E+00   1.413E-01   3.658E-01
    50    37    43   1.264E-01   1.410E-01   1.413E-01   3.658E-01
    50  1894    43   7.743E-01   8.206E-01   1.413E-01   3.658E-01
    37    50    43   2.331E-01   2.331E-01   1.413E-01   1.413E-01
    37    37    43   0.000E+00   0.000E+00   1.413E-01   1.413E-01
    37  1894    43   6.457E-01   6.457E-01   1.413E-01   1.413E-01
  1894    50    43   6.235E-01   6.235E-01   1.413E-01   1.413E-01
  1894    37    43   2.820E-01   2.820E-01   1.413E-01   1.413E-01
  1894  1894    43   0.000E+00   0.000E+00   1.413E-01   1.413E-01
    39    39    44   0.000E+00   0.000E+00   1.150E+00   1.150E+00
    39    45    44   5.294E-01   5.294E-01   1.150E+00   1.150E+00
    39   165    44   4.499E-01   4.499E-01   1.150E+00   1.150E+00
    45    39    44   2.666E-01   2.666E-01   1.150E+00   1.150E+00
    45    45    44   0.000E+00   0.000E+00   1.150E+00   1.150E+00
    45   165    44   7.169E-01   7.169E-01   1.150E+00   1.150E+00
   165    39    44   2.361E-01   2.361E-01   1.150E+00   1.150E+00
   165    45    44   7.472E-01   7.472E-01   1.150E+00   1.150E+00
   165   165    44   0.000E+00   0.000E+00   1.150E+00   1.150E+00
  1998  1998    45   0.000E+00   0.000E+00   2.506E+01   2.506E+01
  1998   173    45   3.093E-01   3.093E-01   2.506E+01   2.506E+01
  1998    44    45   6.898E-01   6.898E-01   2.506E+01   2.506E+01
   173  1998    45   4.621E-01   4.621E-01   2.506E+01   2.506E+01
   173   173    45   0.000E+00   0.000E+00   2.506E+01   2.506E+01
   173    44    45   5.369E-01   5.369E-01   2.506E+01   2.506E+01
    44  1998    45   6.569E-01   6.569E-01   2.506E+01   2.506E+01
    44   173    45   3.422E-01   3.422E-01   2.506E+01   2.506E+01
    44    44    45   0.000E+00   0.000E+00   2.506E+01   2.506E+01
    38    38    46   0.000E+00   0.000E+00   1.957E+01   1.957E+01
    38   166    46   3.924E-01   3.924E-01   1.957E+01   1.957E+01
    38   173    46   6.065E-01   6.065E-01   1.957E+01   1.957E+01
   166    38    46   5.553E-01   5.553E-01   1.957E+01   1.957E+01
   166   166    46   0.000E+00   0.000E+00   1.957E+01   1.957E+01
   166   173    46   4.434E-01   4.434E-01   1.957E+01   1.957E+01
   173    38    46   6.586E-01   6.586E-01   1.957E+01   1.957E+01
   173   166    46   3.402E-01   3.402E-01   1.957E+01   1.957E+01
   173   173    46   0.000E+00   0.000E+00   1.957E+01   1.957E+01
  2000  2000    47   0.000E+00   0.000E+00   2.604E+00   2.604E+00
  2000    51    47   6.307E-01   6.307E-01   2.604E+00   2.604E+00
  2000    66    47   3.577E-01   3.577E-01   2.604E+00   2.604E+00
    51  2000    47   8.307E-01   8.307E-01   2.604E+00   2.604E+00
    51    51    47   0.000E+00   0.000E+00   2.604E+00   2.604E+00
    51    66    47   1.569E-01   1.569E-01   2.604E+00   2.604E+00
    66  2000    47   7.394E-01   7.394E-01   2.604E+00   2.604E+00
    66    51    47   2.462E-01   2.462E-01   2.604E+00   2.604E+00
    66    66    47   0.000E+00   0.000E+00   2.604E+00   2.604E+00
  1987  1987    48   0.000E+00   0.000E+00   7.356E+00   7.356E+00
  1987   169    48   4.755E-01   4.755E-01   7.356E+00   7.356E+00
  1987   166    48   5.217E-01   5.217E-01   7.356E+00   7.356E+00
   169  1987    48   6.603E-01   6.603E-01   7.356E+00   7.356E+00
   169   169    48   0.000E+00   0.000E+00   7.356E+00   7.356E+00
   169   166    48   3.365E-01   3.365E-01   7.356E+00   7.356E+00
   166  1987    48   6.808E-01   6.808E-01   7.356E+00   7.356E+00
   166   169    48   3.162E-01   3.162E-01   7.356E+00   7.356E+00
   166   166    48   0.000E+00   0.000E+00   7.356E+00   7.356E+00
    37    37    49   0.000E+00   0.000E+00   1.413E-01   1.413E-01
    37   148    49   7.145E-01   7.145E-01   1.413E-01   1.413E-01
    37   155    49   1.989E-01   1.989E-01   1.413E-01   1.413E-01
   148    37    49   4.807E-01   4.807E-01   1.413E-01   1.413E-01
   148   148    49   0.000E+00   0.000E+00   1.413E-01   1.413E-01
   148   155    49   4.416E-01   4.416E-01   1.413E-01   1.413E-01
   155    37    49   2.120E-01   2.120E-01   1.413E-01   1.413E-01
   155   148    49   6.995E-01   6.995E-01   1.413E-01   1.413E-01
   155   155    49   0.000E+00   0.000E+00   1.413E-01   1.413E-01
    12    12    50   0.000E+00   0.000E+00   6.792E-02   2.144E-01
    12    34    50   2.006E-01   2.482E-01   6.792E-02   2.144E-01
    12    43    50   5.836E-01   6.828E-01   6.792E-02   2.144E-01
    34    12    50   3.698E-01   4.576E-01   6.792E-02   2.144E-01
    34    34    50   0.000E+00   0.000E+00   6.792E-02   2.144E-01
    34    43    50   3.698E-01   4.576E-01   6.792E-02   2.144E-01
    43    12    50   5.836E-01   5.836E-01   6.792E-02   6.792E-02
    43    34    50   2.006E-01   2.006E-01   6.792E-02   6.792E-02
    43    43    50   0.000E+00   0.000E+00   6.792E-02   6.792E-02
    47    47    51   0.000E+00   0.000E+00   1.944E+00   1.944E+00
    47    24    51   6.702E-01   6.702E-01   1.944E+00   1.944E+00
    47    58    51   3.122E-01   3.122E-01   1.944E+00   1.944E+00
    24    47    51   6.702E-01   6.702E-01   1.944E+00   1.944E+00
    24    24    51   0.000E+00   0.000E+00   1.944E+00   1.944E+00
    24    58    51   3.122E-01   3.122E-01   1.944E+00   1.944E+00
    58    47    51   4.897E-01   4.897E-01   1.944E+00   1.944E+00
    58    24    51   4.897E-01   4.897E-01   1.944E+00   1.944E+00
    58    58    51   0.000E+00   0.000E+00   1.944E+00   1.944E+00
    58    58    52   0.000E+00   0.000E+00   6.272E-01   6.272E-01
    58    59    52   1.707E-01   1.707E-01   6.272E-01   6.272E-01
    58    60    52   8.027E-01   8.027E-01   6.272E-01   6.272E-01
    59    58    52   2.013E-01   2.013E-01   6.272E-01   6.272E-01
    59    59    52   0.000E+00   0.000E+00   6.272E-01   6.272E-01
    59    60    52   7.706E-01   7.706E-01   6.272E-01   6.272E-01
    60    58    52   5.379E-01   5.379E-01   6.272E-01   6.272E-01
    60    59    52   4.380E-01   4.380E-01   6.272E-01   6.272E-01
    60    60    52   0.000E+00   0.000E+00   6.272E-01   6.272E-01
  2015  2015    53   0.000E+00   0.000E+00   1.516E+00   1.516E+00
  2015    27    53   4.291E-01   4.291E-01   1.516E+00   1.516E+00
  2015    24    53   5.343E-01   5.343E-01   1.516E+00   1.516E+00
    27  2015    53   5.773E-01   5.773E-01   1.516E+00   1.516E+00
    27    27    53   0.000E+00   0.000E+00   1.516E+00   1.516E+00
    27    24    53   3.824E-01   3.824E-01   1.516E+00   1.516E+00
    24  2015    53   6.276E-01   6.276E-01   1.516E+00   1.516E+00
    24    27    53   3.339E-01   3.339E-01   1.516E+00   1.516E+00
    24    24    53   0.000E+00   0.000E+00   1.516E+00   1.516E+00
    55    55    54   0.000E+00   0.000E+00   9.903E-02   9.903E-02
    55  1750    54   3.665E-01   3.665E-01   9.903E-02   9.903E-02
    55  1929    54   5.412E-01   5.412E-01   9.903E-02   9.903E-02
  1750    55    54   7.610E-01   8.246E-01   9.903E-02   4.547E-01
  1750  1750    54   0.000E+00   0.000E+00   9.903E-02   4.547E-01
  1750  1929    54   1.278E-01   1.511E-01   9.903E-02   4.547E-01
  1929    55    54   8.075E-01   8.671E-01   9.903E-02   3.994E-01
  1929  1750    54   9.187E-02   1.080E-01   9.903E-02   3.994E-01
  1929  1929    54   0.000E+00   0.000E+00   9.903E-02   3.994E-01
    56    56    55   0.000E+00   0.000E+00   5.100E-01   5.100E-01
    56    54    55   6.274E-01   6.274E-01   5.100E-01   5.100E-01
    56    64    55   3.452E-01   3.452E-01   5.100E-01   5.100E-01
    54    56    55   8.326E-01   8.469E-01   5.100E-01   1.434E+00
    54    54    55   0.000E+00   0.000E+00   5.100E-01   1.434E+00
    54    64    55   1.382E-01   1.427E-01   5.100E-01   1.434E+00
    64    56    55   7.420E-01   7.559E-01   5.100E-01   1.306E+00
    64    54    55   2.239E-01   2.308E-01   5.100E-01   1.306E+00
    64    64    55   0.000E+00   0.000E+00   5.100E-01   1.306E+00
    59    59    56   0.000E+00   0.000E+00   4.988E-01   4.988E-01
    59    28    56   1.504E-01   1.504E-01   4.988E-01   4.988E-01
    59    55    56   8.181E-01   8.181E-01   4.988E-01   4.988E-01
    28    59    56   1.769E-01   1.769E-01   4.988E-01   4.988E-01
    28    28    56   0.000E+00   0.000E+00   4.988E-01   4.988E-01
    28    55    56   7.900E-01   7.900E-01   4.988E-01   4.988E-01
    55    59    56   5.336E-01   5.336E-01   4.988E-01   4.988E-01
    55    28    56   4.381E-01   4.381E-01   4.988E-01   4.988E-01
    55    55    56   0.000E+00   0.000E+00   4.988E-01   4.988E-01
    26    26    57   0.000E+00   0.000E+00   4.807E-01   4.807E-01
    26    73    57   6.216E-01   6.216E-01   4.807E-01   4.807E-01
    26  1750    57   3.515E-01   3.515E-01   4.807E-01   4.807E-01
    73    26    57   8.519E-01   8.674E-01   4.807E-01   1.548E+00
    73    73    57   0.000E+00   0.000E+00   4.807E-01   1.548E+00
    73  1750    57   1.192E-01   1.236E-01   4.807E-01   1.548E+00
  1750    26    57   7.748E-01   7.897E-01   4.807E-01   1.351E+00
  1750    73    57   1.918E-01   1.984E-01   4.807E-01   1.351E+00
  1750  1750    57   0.000E+00   0.000E+00   4.807E-01   1.351E+00
    51    51    58   0.000E+00   0.000E+00   2.604E+00   2.604E+00
    51    52    58   5.325E-01   5.325E-01   2.604E+00   2.604E+00
    51    67    58   4.614E-01   4.614E-01   2.604E+00   2.604E+00
    52    51    58   7.900E-01   7.900E-01   2.604E+00   2.604E+00
    52    52    58   0.000E+00   0.000E+00   2.604E+00   2.604E+00
    52    67    58   2.031E-01   2.031E-01   2.604E+00   2.604E+00
    67    51    58   7.657E-01   7.657E-01   2.604E+00   2.604E+00
    67    52    58   2.272E-01   2.272E-01   2.604E+00   2.604E+00
    67    67    58   0.000E+00   0.000E+00   2.604E+00   2.604E+00
    24    24    59   0.000E+00   0.000E+00   1.711E+00   1.711E+00
    24    56    59   5.376E-01   5.376E-01   1.711E+00   1.711E+00
    24    52    59   4.538E-01   4.538E-01   1.711E+00   1.711E+00
    56    24    59   8.196E-01   8.196E-01   1.711E+00   1.711E+00
    56    56    59   0.000E+00   0.000E+00   1.711E+00   1.711E+00
    56    52    59   1.708E-01   1.708E-01   1.711E+00   1.711E+00
    52    24    59   7.940E-01   7.940E-01   1.711E+00   1.711E+00
    52    56    59   1.960E-01   1.960E-01   1.711E+00   1.711E+00
    52    52    59   0.000E+00   0.000E+00   1.711E+00   1.711E+00
    52    52    60   0.000E+00   0.000E+00   6.272E-01   6.272E-01
    52    64    60   6.292E-01   6.292E-01   6.272E-01   6.272E-01
    52    61    60   3.462E-01   3.462E-01   6.272E-01   6.272E-01
    64    52    60   8.072E-01   8.189E-01   6.272E-01   1.606E+00
    64    64    60   0.000E+00   0.000E+00   6.272E-01   1.606E+00
    64    61    60   1.667E-01   1.709E-01   6.272E-01   1.606E+00
    61    52    60   7.050E-01   7.115E-01   6.272E-01   9.409E-01
    61    64    60   2.647E-01   2.683E-01   6.272E-01   9.409E-01
    61    61    60   0.000E+00   0.000E+00   6.272E-01   9.409E-01
   301   301    61   0.000E+00   0.000E+00   1.555E-01   1.555E-01
   301    60    61   1.504E-01   1.504E-01   1.555E-01   1.555E-01
   301   171    61   7.422E-01   7.422E-01   1.555E-01   1.555E-01
    60   301    61   2.476E-01   2.476E-01   1.555E-01   1.555E-01
    60    60    61   0.000E+00   0.000E+00   1.555E-01   1.555E-01
    60   171    61   6.258E-01   6.258E-01   1.555E-01   1.555E-01
   171   301    61   5.940E-01   5.940E-01   1.555E-01   1.555E-01
   171    60    61   3.043E-01   3.043E-01   1.555E-01   1.555E-01
   171   171    61   0.000E+00   0.000E+00   1.555E-01   1.555E-01
  1929  1929    62   0.000E+00   0.000E+00   1.650E-01   5.541E-01
  1929  1749    62   2.681E-01   2.917E-01   1.650E-01   5.541E-01
  1929   224    62   6.417E-01   6.815E-01   1.650E-01   5.541E-01
  1749  1929    62   2.005E-01   2.192E-01   1.650E-01   6.386E-01
  1749  1749    62   0.000E+00   0.000E+00   1.650E-01   6.386E-01
  1749   224    62   7.177E-01   7.597E-01   1.650E-01   6.386E-01
   224  1929    62   3.702E-01   4.011E-01   1.650E-01   3.028E+00
   224  1749    62   5.535E-01   5.948E-01   1.650E-01   3.028E+00
   224   224    62   0.000E+00   0.000E+00   1.650E-01   3.028E+00
    70    70    63   0.000E+00   0.000E+00   1.095E-01   3.327E-01
    70  1929    63   1.970E-01   2.236E-01   1.095E-01   3.327E-01
    70  1927    63   6.770E-01   7.350E-01   1.095E-01   3.327E-01
  1929    70    63   2.771E-01   3.198E-01   1.095E-01   4.663E-01
  1929  1929    63   0.000E+00   0.000E+00   1.095E-01   4.663E-01
  1929  1927    63   5.815E-01   6.471E-01   1.095E-01   4.663E-01
  1927    70    63   5.470E-01   6.118E-01   1.095E-01   1.539E+00
  1927  1929    63   3.340E-01   3.797E-01   1.095E-01   1.539E+00
  1927  1927    63   0.000E+00   0.000E+00   1.095E-01   1.539E+00
    60    60    64   0.000E+00   0.000E+00   1.095E-01   1.095E-01
    60    55    64   1.169E-01   1.169E-01   1.095E-01   1.095E-01
    60    70    64   7.438E-01   7.438E-01   1.095E-01   1.095E-01
    55    60    64   1.958E-01   1.958E-01   1.095E-01   1.095E-01
    55    55    64   0.000E+00   0.000E+00   1.095E-01   1.095E-01
    55    70    64   6.396E-01   6.396E-01   1.095E-01   1.095E-01
    70    60    64   5.739E-01   6.287E-01   1.095E-01   3.327E-01
    70    55    64   2.946E-01   3.280E-01   1.095E-01   3.327E-01
    70    70    64   0.000E+00   0.000E+00   1.095E-01   3.327E-01
   122   122    65   0.000E+00   0.000E+00   1.650E-01   3.028E+00
   122   226    65   4.150E-01   5.188E-01   1.650E-01   3.028E+00
   122  1752    65   3.727E-01   4.696E-01   1.650E-01   3.028E+00
   226   122    65   4.539E-01   5.691E-01   1.650E-01   4.065E+00
   226   226    65   0.000E+00   0.000E+00   1.650E-01   4.065E+00
   226  1752    65   3.277E-01   4.220E-01   1.650E-01   4.065E+00
  1752   122    65   4.310E-01   5.431E-01   1.650E-01   3.028E+00
  1752   226    65   3.465E-01   4.447E-01   1.650E-01   3.028E+00
  1752  1752    65   0.000E+00   0.000E+00   1.650E-01   3.028E+00
    47    47    66   0.000E+00   0.000E+00   3.551E+00   3.551E+00
    47    67    66   5.139E-01   5.139E-01   3.551E+00   3.551E+00
    47   169    66   4.810E-01   4.810E-01   3.551E+00   3.551E+00
    67    47    66   7.351E-01   7.351E-01   3.551E+00   3.551E+00
    67    67    66   0.000E+00   0.000E+00   3.551E+00   3.551E+00
    67   169    66   2.592E-01   2.592E-01   3.551E+00   3.551E+00
   169    47    66   7.222E-01   7.222E-01   3.551E+00   3.551E+00
   169    67    66   2.720E-01   2.720E-01   3.551E+00   3.551E+00
   169   169    66   0.000E+00   0.000E+00   3.551E+00   3.551E+00
    66    66    67   0.000E+00   0.000E+00   6.954E-01   6.954E-01
    66    58    67   2.037E-01   2.037E-01   6.954E-01   6.954E-01
    66   301    67   7.700E-01   7.700E-01   6.954E-01   6.954E-01
    58    66    67   2.362E-01   2.362E-01   6.954E-01   6.954E-01
    58    58    67   0.000E+00   0.000E+00   6.954E-01   6.954E-01
    58   301    67   7.362E-01   7.362E-01   6.954E-01   6.954E-01
   301    66    67   5.350E-01   5.350E-01   6.954E-01   6.954E-01
   301    58    67   4.411E-01   4.411E-01   6.954E-01   6.954E-01
   301   301    67   0.000E+00   0.000E+00   6.954E-01   6.954E-01
  2074  2074    68   0.000E+00   0.000E+00   1.763E+02   1.763E+02
  2074  2015    68   5.467E-01   5.467E-01   1.763E+02   1.763E+02
  2074  2004    68   4.531E-01   4.531E-01   1.763E+02   1.763E+02
  2015  2074    68   4.942E-01   4.942E-01   1.763E+02   1.763E+02
  2015  2015    68   0.000E+00   0.000E+00   1.763E+02   1.763E+02
  2015  2004    68   5.055E-01   5.055E-01   1.763E+02   1.763E+02
  2004  2074    68   4.475E-01   4.475E-01   1.763E+02   1.763E+02
  2004  2015    68   5.523E-01   5.523E-01   1.763E+02   1.763E+02
  2004  2004    68   0.000E+00   0.000E+00   1.763E+02   1.763E+02
  1751  1751    69   0.000E+00   0.000E+00   9.188E-02   5.061E-01
  1751  1752    69   6.874E-01   7.608E-01   9.188E-02   5.061E-01
  1751  1749    69   1.863E-01   2.162E-01   9.188E-02   5.061E-01
  1752  1751    69   7.072E-01   7.930E-01   9.188E-02   1.300E+00
  1752  1752    69   0.000E+00   0.000E+00   9.188E-02   1.300E+00
  1752  1749    69   1.657E-01   1.980E-01   9.188E-02   1.300E+00
  1749  1751    69   4.461E-01   5.142E-01   9.188E-02   4.146E-01
  1749  1752    69   3.855E-01   4.485E-01   9.188E-02   4.146E-01
  1749  1749    69   0.000E+00   0.000E+00   9.188E-02   4.146E-01
    64    64    70   0.000E+00   0.000E+00   1.157E-01   4.680E-01
    64    63    70   4.092E-01   4.533E-01   1.157E-01   4.680E-01
    64   225    70   4.673E-01   5.161E-01   1.157E-01   4.680E-01
    63    64    70   7.170E-01   7.944E-01   1.157E-01   4.680E-01
    63    63    70   0.000E+00   0.000E+00   1.157E-01   4.680E-01
    63   225    70   1.400E-01   1.702E-01   1.157E-01   4.680E-01
   225    64    70   7.359E-01   8.311E-01   1.157E-01   1.698E+00
   225    63    70   1.258E-01   1.594E-01   1.157E-01   1.698E+00
   225   225    70   0.000E+00   0.000E+00   1.157E-01   1.698E+00
  1781  1781    71   0.000E+00   0.000E+00   5.081E-01   5.081E-01
  1781    39    71   5.507E-01   5.507E-01   5.081E-01   5.081E-01
  1781    40    71   4.077E-01   4.077E-01   5.081E-01   5.081E-01
    39  1781    71   2.129E-01   2.129E-01   5.081E-01   5.081E-01
    39    39    71   0.000E+00   0.000E+00   5.081E-01   5.081E-01
    39    40    71   7.566E-01   7.566E-01   5.081E-01   5.081E-01
    40  1781    71   1.671E-01   1.671E-01   5.081E-01   5.081E-01
    40    39    71   8.020E-01   8.020E-01   5.081E-01   5.081E-01
    40    40    71   0.000E+00   0.000E+00   5.081E-01   5.081E-01
  1813  1813    72   0.000E+00   0.000E+00   5.291E-02   2.540E-01
  1813  1553    72   1.252E-01   1.981E-01   5.291E-02   2.540E-01
  1813    10    72   5.276E-01   7.227E-01   5.291E-02   2.540E-01
  1553  1813    72   1.844E-01   2.916E-01   5.291E-02   2.540E-01
  1553  1553    72   0.000E+00   0.000E+00   5.291E-02   2.540E-01
  1553    10    72   4.341E-01   6.182E-01   5.291E-02   2.540E-01
    10  1813    72   4.270E-01   5.438E-01   5.291E-02   1.322E-01
    10  1553    72   2.387E-01   3.121E-01   5.291E-02   1.322E-01
    10    10    72   0.000E+00   0.000E+00   5.291E-02   1.322E-01
    57    57    73   0.000E+00   0.000E+00   8.476E-02   8.476E-02
    57    33    73   8.387E-02   8.387E-02   8.476E-02   8.476E-02
    57  1751    73   7.584E-01   7.584E-01   8.476E-02   8.476E-02
    33    57    73   1.358E-01   1.358E-01   8.476E-02   8.476E-02
    33    33    73   0.000E+00   0.000E+00   8.476E-02   8.476E-02
    33  1751    73   6.823E-01   6.823E-01   8.476E-02   8.476E-02
  1751    57    73   5.478E-01   6.215E-01   8.476E-02   4.609E-01
  1751    33    73   3.043E-01   3.512E-01   8.476E-02   4.609E-01
  1751  1751    73   0.000E+00   0.000E+00   8.476E-02   4.609E-01
   609   609    74   0.000E+00   0.000E+00   3.605E-02   4.853E-01
   609   881    74   2.658E-01   3.077E-01   3.605E-02   4.853E-01
   609  1260    74   6.085E-01   6.830E-01   3.605E-02   4.853E-01
   881   609    74   5.150E-01   5.912E-01   3.605E-02   2.751E-01
   881   881    74   0.000E+00   0.000E+00   3.605E-02   2.751E-01
